,Unnamed: 0,index,tweet_text,emotion_in_tweet_is_directed_at,label,tweet_text_cln,alt_label,class,pred_label,pred_scores
471,7883,7883,This makes missing #SXSW hurt more. ÛÏ@mention Apple Blog: Apple Opening Temporary iPad 2 Store to Handle SXSW Demand {link},iPad,Positive emotion,This makes missing hurt more. ÛÏ@mention Apple Blog: Apple Opening Temporary iPad 2 Store to Handle SXSW Demand {link},POS,2,NEG,0.9282253384590148
472,5607,5607,RT @mention Check out the {link} site - download the iPhone app and get ready for SXSW (special Q&amp;A stream) #SXSW,iPad or iPhone App,Positive emotion,RT Check out the {link} site - download the iPhone app and get ready for SXSW (special Q&amp;A stream),POS,2,NEU,0.6658032536506653
473,3908,3908,"And now, it won't pull from website to iPhone. Awesome. Glad I wasted that time. #festivalgenius #notsomuch #sxsw",iPhone,Negative emotion,"And now, it won't pull from website to iPhone. Awesome. Glad I wasted that time.",NEG,0,NEG,0.9138848781585692
474,2584,2584,Can already tell i should have brought as ass pillow and iPhone backup charger to #sxsw #numbassonfloor,iPhone,Positive emotion,Can already tell i should have brought as ass pillow and iPhone backup charger to,POS,2,NEU,0.7685983180999756
475,1725,1725,Enjoying #SXSW Radio Station {link} If you have an iphone use link {link} &amp; plug it into your sound system.,iPhone,Positive emotion,Enjoying Radio Station {link} If you have an iphone use link {link} &amp; plug it into your sound system.,POS,2,POS,0.9606003761291504
476,6472,6472,RT @mention Reason 19: Keep Parakeets employed! {link} Keep track of where the ladies are at #SXSW {link} @mention,,No emotion toward brand or product,RT Reason 19: Keep Parakeets employed! {link} Keep track of where the ladies are at {link},NEU,1,NEU,0.8881819248199463
477,2804,2804,#SxSW Giveaway! Free QR codes for your business cards and convention badges! Get them at booth #1315 by @mention {link},,No emotion toward brand or product,Giveaway! Free QR codes for your business cards and convention badges! Get them at booth by {link},NEU,1,POS,0.9582298994064332
478,4216,4216,Rumoured location of apple pop up store iun austin texas #sxsw...cheers {link},Apple,No emotion toward brand or product,Rumoured location of apple pop up store iun austin texas {link},NEU,1,POS,0.8399223685264587
479,4302,4302,heh. RT @mention Apple opening temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},,No emotion toward brand or product,heh. RT Apple opening temporary store in downtown Austin for and the iPad 2 launch {link},NEU,1,NEU,0.8014640808105469
480,8835,8835,Free #SXSW sampler on iTunes {link} #FreeMusic,,Positive emotion,Free sampler on iTunes {link},POS,2,NEU,0.5088668465614319
481,3861,3861,"Bad news is it costs $1,000? RT @mention Louis Vuitton has an iPhone app. Called Amble #digitalluxury #sxsw",,Negative emotion,"Bad news is it costs $1,000? RT Louis Vuitton has an iPhone app. Called Amble",NEG,0,NEG,0.9408714771270752
482,287,287,"At #SXSW, Apple schools the marketing experts | CNET Blogs {link} #Austin #ATX #retail",Apple,Positive emotion,At Apple schools the marketing experts | CNET Blogs {link},POS,2,NEU,0.6097678542137146
483,4496,4496,Stop by and let us make you a custom iPhone case! #zazzlesxsw #Sxsw #sxswi {link}  {link},,No emotion toward brand or product,Stop by and let us make you a custom iPhone case! {link} {link},NEU,1,POS,0.8079873323440552
484,7010,7010,"Did some one say free music? Did someone say free @mention music!? Yes, yes they did. {link} #SXSW #FreeMusic",,No emotion toward brand or product,"Did some one say free music? Did someone say free music!? Yes, yes they did. {link}",NEU,1,POS,0.9633864760398864
485,1493,1493,Hurrah!...the #sxswi festivities have begun. Met some Mozilla and Google folks tonight at @mention event. #sxsw,,No emotion toward brand or product,Hurrah!...the festivities have begun. Met some Mozilla and Google folks tonight at event.,NEU,1,POS,0.9880645871162416
486,4846,4846,we need to get ipad 2! @mention Apple opening up temp. store in downtown Austin for #SXSW  iPad 2 launch bit.ly/g03MZB via @mention,iPad,Positive emotion,we need to get ipad 2! Apple opening up temp. store in downtown Austin for iPad 2 launch bit.ly/g03MZB via,POS,2,POS,0.8976326584815979
487,1274,1274,Apple has two Austin stores but until this week no downtown presence. That changes with an #sxsw popup store {link} #pcbuzz,,No emotion toward brand or product,Apple has two Austin stores but until this week no downtown presence. That changes with an popup store {link},NEU,1,NEU,0.9635255932807922
488,2749,2749,"Hey iPhone users: if you have both Instagram and Hipstamatic, which do you enjoy using more? #SXSW week is sure making things interesting.",,No emotion toward brand or product,"Hey iPhone users: if you have both Instagram and Hipstamatic, which do you enjoy using more? week is sure making things interesting.",NEU,1,POS,0.9161889553070068
489,5167,5167,RT @mention &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot; #sxsw #pseudoretweet,Apple,Positive emotion,RT &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,POS,2,NEU,0.5607957243919373
490,6568,6568,RT @mention RT @mention It's not a rumor: Apple is opening up a temporary store in Austin for #SXSW &amp; iPad 2 launch {link},,No emotion toward brand or product,RT RT It's not a rumor: Apple is opening up a temporary store in Austin for &amp; iPad 2 launch {link},NEU,1,NEU,0.913443088531494
491,5577,5577,RT @mention Blogger is about due for an update... Google takes action and will showcase the new design at #SXSW {link},Google,Positive emotion,RT Blogger is about due for an update... Google takes action and will showcase the new design at {link},POS,2,NEU,0.7847427725791931
492,135,135,"Take that #SXSW ! RT @mention Major South Korean director gets $130,000 to make a movie entirely with his iPhone. {link}",iPhone,Positive emotion,"Take that ! RT Major South Korean director gets $130,000 to make a movie entirely with his iPhone. {link}",POS,2,NEU,0.8946701288223267
493,2322,2322,@mention Can not wait for #iPad 2 also. They should sale them down at #SXSW.,iPad,Positive emotion,Can not wait for 2 also. They should sale them down at,POS,2,POS,0.9809725284576416
494,1909,1909,Evidence against NFC in the iPhone 5 via @mention {link} #checkins #sxsw cc: @mention,,No emotion toward brand or product,Evidence against NFC in the iPhone 5 via {link} cc:,NEU,1,NEU,0.9122887253761292
495,3129,3129,Novelty of #iPad news #apps fades fast among digital delegates - Aron Pilhofer of the NYT &amp; Khoi Vinh {link}  #media #SXSW,iPad or iPhone App,Negative emotion,Novelty of news fades fast among digital delegates - Aron Pilhofer of the NYT &amp; Khoi Vinh {link},NEG,0,NEU,0.9190372228622437
496,886,886,How did I miss this?! I knew I spotted NFC enabled google places marker at birds! No wonder all the billboard near #sxsw {link},,Positive emotion,How did I miss this?! I knew I spotted NFC enabled google places marker at birds! No wonder all the billboard near {link},POS,2,NEU,0.6792593598365784
497,1403,1403,Neck &amp; shoulders are *killing* me thanks to the 8 hours a day I spend heads-down w/my iPhone at #SXSW. Where 2 get it fixed in Austin?,,No emotion toward brand or product,Neck &amp; shoulders are *killing* me thanks to the 8 hours a day I spend heads-down w/my iPhone at Where 2 get it fixed in Austin?,NEU,1,NEG,0.9684945940971376
498,6857,6857,"RT @mention W/ the core week of data still to come, @mention searches for #SXSW are up +23% vs. '10. (Source: Trends) #measure   {link}",,No emotion toward brand or product,"RT W/ the core week of data still to come, searches for are up +23% vs. '10. (Source: Trends) {link}",NEU,1,NEU,0.8968906998634338
499,6334,6334,RT @mention My informal unscientific observation is that #Apple is by far the computer of choice at #SXSW. Hands ... {link},Apple,Positive emotion,RT My informal unscientific observation is that is by far the computer of choice at Hands ... {link},POS,2,NEU,0.94982248544693
