,index,tweet_text,emotion_in_tweet_is_directed_at,label,alt_label,class,pred_label,pred_scores
174,174,I went to #sxswi and all I won was this lousy #iPad #sxsw :-) :-) {link},iPad,Positive emotion,POS,2,NEG,0.9730401039123535
175,175,Hey #sxsw #sxswi folks. If you want to learn about security come over to #bsidesaustin {link},,No emotion toward brand or product,NEU,1,POS,0.7090427875518799
176,176,Attending #SXSWi? Work in iPhone / iPad game development? Looking to hire an Austin-based iOS developer? I'm your man. Let's talk. #SXSW,,No emotion toward brand or product,NEU,1,POS,0.759319007396698
177,177,This is a #WINNING picture #android #google #sxsw {link},Android,Positive emotion,POS,2,POS,0.9893149137496948
178,178,GSD&amp;M + Google 7-10. RT @mention What's the best party to hit tonight? #sxsw @mention @mention,,No emotion toward brand or product,NEU,1,POS,0.6887169480323792
179,179,GSD&amp;M + Google Industry Party #SXSW @mention great to meet you  {link},,No emotion toward brand or product,NEU,1,POS,0.9796834588050842
180,180,"You spent $1,000+ to come to SXSW. 

You've already used iPad 1. 

The wait is a couple city blocks. 

Why? #ipad2 #SXSW {link}",iPad,Negative emotion,NEG,0,NEU,0.6083962917327881
181,181,#sxsw day 1 - Marissa Mayer: Google Will Connect the Digital &amp; Physical Worlds Through Mobile {link},,No emotion toward brand or product,NEU,1,POS,0.6841785907745361
182,182,Behind on 100s of emails? Give them all 1 line iPhone composed replies. #SXSW #protip,iPhone,Positive emotion,POS,2,NEU,0.7702815532684326
183,183,It's like 10pm at night and there is a line around the block at the popup apple stores selling iPad2s. #sxsw,iPad,Positive emotion,POS,2,NEU,0.7008651494979858
184,184,.@mention 1154 free songs from #SXSW (this year alone!) {link},,No emotion toward brand or product,NEU,1,POS,0.9083766937255859
185,185,more than 150 million mobile users for Google Maps for Mobile #SXSW,,No emotion toward brand or product,NEU,1,NEU,0.6865541934967041
186,186,Currently 150 people in line at the &quot;Pop Up Apple Store&quot; #sxsw,,No emotion toward brand or product,NEU,1,POS,0.5145784616470337
187,187,"Only iPad 2 available at #sxsw is the 64GB wifi-only model at $699, plus the optional (not!) leather smart cover at $69",,No emotion toward brand or product,NEU,1,NEU,0.6644585132598877
188,188,÷¼ We love 2 entertain youÛ_Please donÛªt be grateful! ÷_ {link} ã_ #edchat #musedchat #sxsw #sxswi #classical #newTwitter,,No emotion toward brand or product,NEU,1,POS,0.9921579360961914
189,189,Less than 2 hours until we announce the details on the iPad 2 giveaway! #SXSW #SXSWi,,No emotion toward brand or product,NEU,1,POS,0.9482263922691345
190,190,"I'm up to 2 iPad 2s seen in the wild. Both people say it is fast, but the still pics are terrible. #sxsw",iPad,Negative emotion,NEG,0,NEG,0.5516286492347717
191,191,(The iPad 2 queue at #sxsw of course,,No emotion toward brand or product,NEU,1,POS,0.591607391834259
192,192,The #iPad 2 Takes Over #SXSW [VIDEO] /by @mention {link},iPad,Positive emotion,POS,2,POS,0.5887097120285034
193,193,many iPad 2's snapping away at the keynote slides! #sxsw,iPad,Positive emotion,POS,2,POS,0.8729158639907837
194,194,Apple has 200M users' credit cards sync'd with iTunes for one click purchase. . #winning #sxsw,,No emotion toward brand or product,NEU,1,NEU,0.6732320785522461
195,195,Having my 2nd cocktail &quot;Texas Snowflake&quot;  ( @mention google it!!) at the #CNNGrill #SxSw,,No emotion toward brand or product,NEU,1,POS,0.6105831861495972
196,196,New Post: 3 iPhone Apps We'll Be Using at South By Southwest Interactive {link} #SXSW #SXSWi,iPad or iPhone App,Positive emotion,POS,2,NEU,0.6911762952804565
197,197,New Post: 3 iPhone Apps We'll Be Using at South By Southwest Interactive #SXSW #SXSWi {link},,No emotion toward brand or product,NEU,1,NEU,0.6930961608886719
198,198,sweet new 3-d google maps demo going on in ballroom D #SXSW,Other Google product or service,Positive emotion,POS,2,POS,0.9496409893035889
199,199,More than 35 million miles per day are driving with Google Maps Navigation! #SXSW,Other Google product or service,Positive emotion,POS,2,NEU,0.6023637652397156
200,200,rt ' It's 4 p.m. and the #iPad2 line at the Apple store is longer and wider ÛÒ about 250 people! Only one more hour. ' #sxsw,,No emotion toward brand or product,NEU,1,POS,0.6874465942382812
201,201,"U = smart 4 packing an extra :) RT @mention On my way to sunny Austin for #sxsw! Extra iPhone in stow, just in case. @mention @mention",,No emotion toward brand or product,NEU,1,POS,0.9847341179847717
202,202,"Wonder if 4sqwill attempt to block GoWalla cross-checkins, the way Facebook blocked Google's contacts connections.  #sxsw #lbsWars",,No emotion toward brand or product,NEU,1,NEU,0.6614256501197815
203,203,#SXSW day 5 at the #apple store and there's still a line...and growing {link},Apple,Positive emotion,POS,2,NEU,0.5863183736801147
204,204,"Check out 5 Steps to Bulletproof UX Strategy at SXSW
{link} #SXSW #rhjr_ux5  {link}",,No emotion toward brand or product,NEU,1,POS,0.8089825510978699
205,205,"Wandering 6th street with the girls. Stopped for ceviche, mojitos, apple juice &amp; ice cream. #sxsw",,No emotion toward brand or product,NEU,1,NEU,0.7336741089820862
206,206,"If you're a band at #SXSW and want to share a track with your Audience from stage, use FrostWire for Android if there's Wi-Fi available",Android App,Positive emotion,POS,2,POS,0.5384670495986938
207,207,We've got a busy week ahead: Our new book on #Google Apps will be available on Amazon &amp; we're attending #SXSW,,No emotion toward brand or product,NEU,1,POS,0.9844390749931335
208,208,"I believe a few went to Aussies at #sxsw RT @mention iPad 2 Sold Out, 70% Went to New Buyers [REPORT] - {link}",,No emotion toward brand or product,NEU,1,NEU,0.8534877300262451
209,209,ÛÏ@mention A Google Spreadsheet of over 270 parties at #SXSW this year O_O {link} @mention Plan on going to #SXSW Party on,,No emotion toward brand or product,NEU,1,NEU,0.5587459206581116
210,210,"There was a guy in line for Apple's pop-up store on Sixth Street in Austin. &quot;I'm that guy,&quot; he told me. #sxsw",,No emotion toward brand or product,NEU,1,NEU,0.6150080561637878
211,211,if u have a iPhone you don't need a car'-use zimride etc to share rides #sxsw #shareable,iPad or iPhone App,Positive emotion,POS,2,POS,0.5462262630462646
212,212,"I've seen a lot of tablets here, every single one of them is an iPad. #SXSW",,No emotion toward brand or product,NEU,1,POS,0.8149504661560059
213,213,Receiving a lot of @mention messages telling me I'm sexy in response to my post looking to meet fellow Christian iPhone devs at #sxsw,,No emotion toward brand or product,NEU,1,POS,0.7944654226303101
214,214,Picked up a Mophie battery case 4 my iPhone in prep for #SXSW. Not lugging around a laptop &amp; only using my phone was a huge win last year.,iPhone,Positive emotion,POS,2,POS,0.9417539238929749
215,215,"Now thats a NEWS :P RT@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",,No emotion toward brand or product,NEU,1,NEU,0.5586535930633545
216,216,"Just took a piss at the trade show, iPad in one hand, iPhone in the other. Pissing. I am KIIIIIILLING it right now. #sxsw",,No emotion toward brand or product,NEU,1,NEG,0.9846044182777405
217,217,"Not to be a rumor monger, but this was a good read å_ #Google #Circles preview @mention #sxsw {link} by @mention via @mention #socbiz #fb",Other Google product or service,Positive emotion,POS,2,POS,0.8794804215431213
218,218,HOBO WITH A SHOTGUN iPhone game {link} #sxsw,,No emotion toward brand or product,NEU,1,NEU,0.6177250742912292
219,219,Hobo with A Shotgun video game coming to iPad/iPhone users?! Yes please! {link} #SXSW,iPad or iPhone App,Positive emotion,POS,2,POS,0.9607898592948914
220,220,build out a store in less than 24 hours and have one of the biggest launches in this company's history?  we got this.  #apple #sxsw #ipad2,Apple,Positive emotion,POS,2,POS,0.9706158638000488
221,221,Just took a survey on iPhone while in Starbucks line. Got a free Starbucks gift card. Instant research. Instant gratification. #sxsw #gsdm,,No emotion toward brand or product,NEU,1,POS,0.971054196357727
222,222,Apple has a temporary Retail Store in Austin for the iPad 2 release today. Opens at 5pm. #SXSW #SXSWi #ipad2,,No emotion toward brand or product,NEU,1,NEU,0.7598311305046082
223,223,Just read about #GroupMe at #SXSW...sounds like an incredible app. Is it available for Android phones yet?,iPad or iPhone App,Positive emotion,POS,2,POS,0.9830475449562073
224,224,Wondering about Circles? &gt; Google to reveal a new social network at #SXSW {link},,No emotion toward brand or product,NEU,1,POS,0.5003255009651184
225,225,"google is about search, but local' marissa mayer #sxsw",,No emotion toward brand or product,NEU,1,NEU,0.9048636555671692
226,226,Wondering about street closures during SXSW? We made a Google Map to show you: {link} #sxsw #austin,,No emotion toward brand or product,NEU,1,NEU,0.8516910076141357
227,227,Is Google about to have another go at social with &quot;Google Circles&quot;? #sxsw #google,,No emotion toward brand or product,NEU,1,NEU,0.7469878196716309
228,228,Questions about what's inside the iPad 2? Fire them my way. #sxsw,,No emotion toward brand or product,NEU,1,POS,0.6833107471466064
229,229,Paraormal activity: Sanctuary iphone game. Sketching your AR experience. Interactivity through &quot;magic lense&quot; #EduAR #sxsw,,No emotion toward brand or product,NEU,1,POS,0.6585296988487244
230,230,Apple IIe ad in the '85 SI swimsuit issue at a garage sale #sxsw {link},,No emotion toward brand or product,NEU,1,NEU,0.9275267124176025
231,231,Flipboard Adds Instagram Photos and Social Search [Apps] {link} #Apple #SocialSearch #SXSW,,No emotion toward brand or product,NEU,1,NEU,0.6682978868484497
232,232,Spent the aftrnoon on a frozen lake photographing my brother Scott &amp; the @mention team. Catch them at #SXSW ths weeknd.  {link},,No emotion toward brand or product,NEU,1,POS,0.821514368057251
233,233,"If iPhone alarms botch the timechange, how many #SXSW'ers freak? Late to flights, missed panels, behind on bloody marys...",iPhone,Negative emotion,NEG,0,NEG,0.9803754687309265
234,234,Shouts to all the ladies holding up their iPad 2's at free #sxsw shows to take photos while sipping free beer. /cc: @mention,iPad,Positive emotion,POS,2,POS,0.9774797558784485
235,235,"Dj hoodie allen, with all due respect, you should probably make your way back to google #sxsw",,No emotion toward brand or product,NEU,1,NEU,0.7398788928985596
236,236,I meant I also wish I  at #SXSW #dyac stupid iPhone!,iPhone,Negative emotion,NEG,0,NEG,0.9275782704353333
238,238,Audioboo: American Dream or Bust {link} #iPad #sxsw #bum #begger #us #socialart #Documentally,,No emotion toward brand or product,NEU,1,NEG,0.6491507887840271
239,239,Skifta is an app-based media shifting service that turns your Android phone into a ...  #sxsw #mashable #sxswi {link},,No emotion toward brand or product,NEU,1,NEU,0.5091609358787537
240,240,Rumors of an Apple store opening for #SXSW at 6th &amp; Congress. All signs point to yes! {link},Apple,Positive emotion,POS,2,POS,0.8474041819572449
241,241,What does an Apple security guy after he locks up the store..... #sxsw - {link},,No emotion toward brand or product,NEU,1,NEU,0.9568676352500916
242,242,What does an Apple security guy after he locks up the store..... #sxsw - The Realtime SXSW S... {link} curated by @mention,,No emotion toward brand or product,NEU,1,NEU,0.9386653304100037
243,243,How I got an iPad 2 during #SXSW!  {link} cc @mention,,No emotion toward brand or product,NEU,1,POS,0.9452317953109741
244,244,picked up an ipad 2 at the #sxsw pop up  apple store! only 15 minute wait!,iPad,Positive emotion,POS,2,POS,0.9363208413124084
245,245,Brilliant and enlightening game mechanics presentation by @mention from Google #SXSW,Google,Positive emotion,POS,2,POS,0.9887231588363647
246,246,GSD&amp;M and Google.....sitting in a tree {link} #sxsw #gsdm,,No emotion toward brand or product,NEU,1,NEU,0.9030929207801819
247,247,@mention  and here's a pic of you winning your ipad! #unsix #sxsw cc @mention @mention  {link} (cont) {link},,No emotion toward brand or product,NEU,1,POS,0.9437978267669678
248,248,My iPhone and I are both VERY thirsty! #sxsw (@mention Chevy Volt Lounge w/ 16 others) {link},,No emotion toward brand or product,NEU,1,POS,0.8680933117866516
249,249,My iPhone and I are both VERY thirsty! #sxsw (@mention Chevy Volt Lounge w/ 16 others) {link} {link},,No emotion toward brand or product,NEU,1,POS,0.8793479800224304
250,250,"I came in and left #sxsw with my iPhone playing the same song, chosen at random: Skream's Listening to the Records on my wall. Appropriate.",,No emotion toward brand or product,NEU,1,POS,0.7275857329368591
251,251,marketing and sales GENIUS: {link} #Apple #SXSW,Apple,Positive emotion,POS,2,NEU,0.8456995487213135
252,252,"Arduino + android = Flaming skulls  {link} Refrigerator Speaks , Salon K, 3:30pm @mention @mention #sxsw #smartthings",,No emotion toward brand or product,NEU,1,POS,0.7198024392127991
253,253,Reminder: Android and Chrome TTS talk @mention 1 PM today!  {link}  #sxsw,,No emotion toward brand or product,NEU,1,POS,0.654017448425293
254,254,iPad 2 vs Android vs The World : Panel at #SXSW today 3:30PM by @mention {link},,No emotion toward brand or product,NEU,1,NEU,0.7048993110656738
255,255,"Backupify Announces CloudSight Search, the First Searchable Archive Solution for Social Media and Google Apps #SXSW #SXSWi {link}",,No emotion toward brand or product,NEU,1,NEU,0.5081034898757935
256,256,Google is announcing a social network &quot;Circles&quot; (via #SXSW tweets). Interesting. Myopia will cause Buzz jokes. But this is interesting.,,No emotion toward brand or product,NEU,1,POS,0.9008145928382874
257,257,"Do I need any more for #sxsw! ipad, iphone, laptop, dictaphone, vid.camera.... Wow! Love to  meet the REAL 'cerebellum' charged people:)",iPhone,Positive emotion,POS,2,POS,0.991629421710968
258,258,Did u see anything on Google's Circles at the #sxsw? @mention @mention,,No emotion toward brand or product,NEU,1,NEU,0.769864559173584
259,259,The #SXSW app for my iPhone is ridiculous. It's my personal planner for the next 5 days.,iPad or iPhone App,Positive emotion,POS,2,NEG,0.5911968946456909
260,260,Our #sxsw app is now on #android :D huge props to @mention @mention @mention &amp; @mention Get it now: {link},,No emotion toward brand or product,NEU,1,POS,0.9828516244888306
261,261,"Found the app kyping my iPhone's geolocation &amp; not releasing when in background. Need a patch, @mention #batterykiller #SXSW",iPad or iPhone App,Negative emotion,NEG,0,NEU,0.6029683351516724
262,262,the #SXSW app on the iPhone is live. RSVP for events from your phone &amp; check out sundayswagger.eventbrite.com 3/20 #scoremore,iPad or iPhone App,Positive emotion,POS,2,POS,0.6084599494934082
263,263,My iPhone app screen for #sxsw what am I missing?   {link},,No emotion toward brand or product,NEU,1,NEU,0.916111409664154
264,264,Love this app! So awesome. RT @mention Must see #android app at #sxsw &quot;Bizzy&quot; {link},Android App,Positive emotion,POS,2,POS,0.9908279180526733
